ID,PAY_AMT_APRIL,PAY_AMT_FEBRUARY,PAY_AMT_JANUARY,PAY_AMT_JUNE,PAY_AMT_MARCH,PAY_AMT_MAY,PAY_APRIL,PAY_FEBRUARY,PAY_JANUARY,PAY_JUNE,PAY_MARCH,PAY_MAY,BILL_AMT_APRIL,BILL_AMT_FEBRUARY,BILL_AMT_JANUARY,BILL_AMT_JUNE,BILL_AMT_MARCH,BILL_AMT_MAY,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,DEFAULT_JULY
20173,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,61914.0,69792.0,73346.0,54408.0,65863.0,57901.0,440000.0,2,3,1,40,0
20174,4659.0,1000.0,0.0,67.0,1000.0,3006.0,0.0,0.0,0.0,1.0,0.0,2.0,46445.0,21265.0,14379.0,73958.0,46759.0,72097.0,70000.0,1,1,2,45,0
20175,12000.0,500.0,0.0,4000.0,2250.0,3096.0,0.0,-1.0,0.0,0.0,0.0,0.0,16275.0,2250.0,2100.0,22120.0,23790.0,14577.0,50000.0,2,1,2,29,0
20176,0.0,2184.0,1140.0,0.0,0.0,970.0,-1.0,-2.0,-1.0,-1.0,-1.0,-1.0,970.0,0.0,2184.0,11200.0,0.0,0.0,290000.0,2,1,1,41,0
20180,3500.0,1989.0,1987.0,2745.0,3000.0,2939.0,0.0,0.0,0.0,0.0,0.0,0.0,78178.0,74785.0,54849.0,75818.0,79858.0,76887.0,100000.0,2,2,1,31,0
20181,4000.0,1000.0,2000.0,8295.0,3000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,110375.0,57779.0,14163.0,172772.0,84373.0,152397.0,310000.0,1,3,1,32,0
20183,0.0,0.0,0.0,638.0,0.0,0.0,2.0,-2.0,-2.0,1.0,2.0,-1.0,500.0,0.0,0.0,0.0,0.0,638.0,320000.0,2,1,2,27,1
20184,5000.0,5000.0,0.0,14779.0,10000.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,121249.0,132252.0,134925.0,113358.0,124237.0,124745.0,150000.0,1,1,1,41,1
20185,6825.0,5497.0,7921.0,4899.0,5635.0,6500.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6500.0,5635.0,2833.0,6500.0,6825.0,4899.0,120000.0,2,1,2,26,0
20187,350.0,313.0,324.0,2617.0,311.0,2463.0,0.0,0.0,0.0,2.0,0.0,0.0,48524.0,8587.0,8758.0,47076.0,8411.0,48628.0,50000.0,2,2,2,22,1
20188,4100.0,3140.0,184036.0,6802.0,4937.0,102428.0,0.0,0.0,0.0,0.0,0.0,0.0,290451.0,196860.0,-3140.0,287021.0,192123.0,191065.0,330000.0,2,3,1,53,0
20190,16502.0,15008.0,20000.0,10404.0,60003.0,10015.0,0.0,0.0,0.0,0.0,0.0,0.0,297700.0,338565.0,288924.0,308011.0,298224.0,302783.0,370000.0,2,1,2,37,0
20191,6000.0,5000.0,4800.0,6000.0,4400.0,5800.0,0.0,0.0,0.0,0.0,0.0,0.0,116645.0,116549.0,119507.0,123772.0,119191.0,121289.0,120000.0,1,2,2,45,0
20193,10000.0,10000.0,10000.0,11032.0,9012.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,254762.0,232878.0,236555.0,250637.0,253583.0,254499.0,490000.0,1,1,2,30,0
20194,0.0,2450.0,0.0,1730.0,1011.0,3500.0,0.0,0.0,0.0,2.0,2.0,0.0,29038.0,28543.0,30544.0,25243.0,28289.0,26261.0,30000.0,2,2,1,27,0
20196,700.0,0.0,0.0,2000.0,0.0,1209.0,0.0,0.0,-2.0,0.0,0.0,0.0,28829.0,0.0,0.0,28118.0,15762.0,29266.0,30000.0,1,2,2,43,0
20199,0.0,0.0,0.0,1500.0,0.0,2800.0,2.0,4.0,3.0,1.0,5.0,2.0,13863.0,12582.0,12088.0,10515.0,13369.0,11548.0,20000.0,1,2,2,25,0
20202,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,2,1,2,32,0
20203,2239.0,7219.0,17512.0,1343.0,156733.0,21542.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,21429.0,156721.0,157203.0,289002.0,2228.0,1332.0,290000.0,2,1,2,46,0
20207,10383.0,2672.0,2197.0,0.0,1980.0,1112.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1112.0,1980.0,2672.0,3490.0,10383.0,0.0,180000.0,2,2,1,33,0
20208,3700.0,2200.0,1800.0,2500.0,0.0,2500.0,0.0,2.0,0.0,2.0,0.0,0.0,47750.0,46284.0,47519.0,48177.0,47169.0,49563.0,90000.0,2,2,2,28,1
20209,2500.0,2000.0,0.0,0.0,0.0,2000.0,0.0,2.0,2.0,1.0,0.0,2.0,18474.0,20195.0,21854.0,17325.0,20667.0,16758.0,220000.0,2,1,1,32,0
20210,1289.0,684.0,702.0,1738.0,1684.0,1746.0,0.0,0.0,0.0,0.0,0.0,0.0,37005.0,19620.0,18872.0,50566.0,20145.0,50050.0,50000.0,2,2,2,51,0
20213,3000.0,4073.0,1794.0,8487.0,2828.0,5105.0,0.0,0.0,0.0,0.0,0.0,0.0,194464.0,77822.0,80598.0,190123.0,76223.0,194059.0,200000.0,2,1,2,25,0
20215,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,180000.0,2,1,2,35,1
20217,21.0,3015.0,2713.0,70891.0,3012.0,7001.0,-1.0,0.0,0.0,0.0,2.0,-1.0,76755.0,72402.0,71847.0,5799.0,74838.0,70891.0,320000.0,1,2,2,28,0
20218,780.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,-2.0,-1.0,-1.0,2.0,0.0,0.0,0.0,780.0,780.0,390.0,50000.0,1,2,2,32,1
20219,583.0,30289.0,989.0,1704.0,711.0,1200.0,0.0,0.0,-2.0,0.0,0.0,0.0,28754.0,-711.0,29578.0,47036.0,29137.0,47876.0,50000.0,1,1,1,38,0
20220,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,180000.0,2,1,2,38,0
20223,0.0,0.0,0.0,10000.0,1059.0,1000.0,0.0,-1.0,-1.0,0.0,0.0,0.0,10776.0,1059.0,0.0,115940.0,10776.0,100572.0,140000.0,1,3,2,39,0
20225,15000.0,22.0,10.0,5000.0,5327.0,0.0,2.0,3.0,3.0,3.0,2.0,2.0,118491.0,133248.0,131001.0,120326.0,131444.0,121877.0,130000.0,1,2,1,48,1
20226,0.0,0.0,12985.0,1456.0,904.0,4140.0,0.0,-1.0,2.0,0.0,2.0,0.0,31688.0,452.0,302.0,27970.0,30448.0,28004.0,60000.0,2,2,1,47,1
20231,500.0,500.0,1000.0,1000.0,1000.0,1186.0,0.0,0.0,0.0,0.0,0.0,0.0,3355.0,3640.0,3512.0,2087.0,3253.0,2632.0,50000.0,1,1,2,29,0
20232,990.0,1654.0,897.0,2126.0,1200.0,2104.0,0.0,0.0,0.0,0.0,0.0,0.0,40928.0,29156.0,27337.0,44335.0,29367.0,44626.0,50000.0,2,2,1,26,0
20233,0.0,3975.0,0.0,0.0,0.0,839.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,839.0,0.0,3975.0,1365.0,693.0,0.0,150000.0,2,1,1,44,0
20234,123.0,0.0,0.0,123.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,123.0,123.0,123.0,310000.0,2,1,1,37,0
20237,304.0,7547.0,897.0,6090.0,416.0,18119.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,18119.0,7658.0,7547.0,9610.0,15220.0,6090.0,390000.0,1,1,1,38,0
20241,0.0,1500.0,0.0,2000.0,0.0,3000.0,0.0,2.0,2.0,0.0,3.0,0.0,9145.0,8563.0,9918.0,4674.0,8854.0,6422.0,10000.0,1,3,1,50,0
20246,10100.0,0.0,4448.0,10000.0,5663.0,7031.0,0.0,2.0,2.0,0.0,0.0,0.0,161342.0,149472.0,139130.0,201500.0,154127.0,196051.0,500000.0,2,1,2,29,0
20249,1682.0,2000.0,1300.0,2200.0,2000.0,1923.0,0.0,0.0,0.0,0.0,0.0,0.0,47026.0,39527.0,40868.0,48502.0,45827.0,49001.0,240000.0,2,2,1,43,0
20250,5609.0,151139.0,6000.0,8139.0,2000.0,10007.0,0.0,0.0,-1.0,0.0,0.0,0.0,173236.0,25876.0,140066.0,206446.0,84302.0,202462.0,210000.0,2,5,1,40,1
20251,0.0,20940.0,33460.0,0.0,21000.0,54165.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53895.0,20895.0,20835.0,20730.0,-105.0,-270.0,220000.0,1,1,2,51,1
20255,3100.0,0.0,1035.0,2940.0,0.0,6050.0,-1.0,-1.0,-2.0,0.0,-1.0,-1.0,6050.0,0.0,0.0,5100.0,3100.0,2940.0,20000.0,2,2,2,50,0
20259,20200.0,0.0,0.0,20006.0,40000.0,25006.0,0.0,0.0,0.0,0.0,0.0,0.0,96679.0,71682.0,24230.0,119138.0,79703.0,100553.0,360000.0,2,1,2,27,0
20264,2000.0,11514.0,0.0,1100.0,678.0,1300.0,0.0,-1.0,-1.0,0.0,0.0,0.0,5029.0,678.0,11928.0,3816.0,6494.0,4575.0,190000.0,1,2,2,38,0
20265,3900.0,2000.0,0.0,42100.0,1900.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,45880.0,49504.0,50577.0,5620.0,48697.0,46907.0,50000.0,1,3,1,41,0
20269,167622.0,4300.0,158064.0,21094.0,14000.0,22863.0,0.0,0.0,0.0,2.0,0.0,0.0,535509.0,530672.0,155083.0,548551.0,548020.0,546741.0,550000.0,2,2,1,32,1
20270,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-1.0,-2.0,-1.0,0.0,0.0,0.0,2454.0,0.0,0.0,50000.0,1,2,2,22,0
20276,561.0,565.0,564.0,2230.0,2238.0,2238.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2230.0,2230.0,565.0,2416.0,561.0,2226.0,30000.0,2,2,2,39,1
20277,5000.0,5003.0,3016.0,1700.0,64667.0,10010.0,0.0,-1.0,0.0,-1.0,0.0,0.0,41862.0,64645.0,44627.0,36571.0,21655.0,35484.0,230000.0,1,3,2,37,0
20278,6300.0,0.0,5000.0,6400.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,2.0,78129.0,81053.0,79133.0,75444.0,82581.0,80025.0,80000.0,2,2,2,24,1
20280,5300.0,10100.0,5400.0,7000.0,5300.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,139418.0,137819.0,137094.0,132541.0,140962.0,136186.0,140000.0,2,2,1,34,0
20281,7020.0,6027.0,5010.0,10027.0,6821.0,8517.0,0.0,0.0,0.0,0.0,0.0,0.0,221480.0,181345.0,160000.0,262138.0,201670.0,242290.0,450000.0,1,3,2,41,0
20283,10900.0,18543.0,3215.0,4503.0,3196.0,4066.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4056.0,3187.0,18515.0,1872.0,10782.0,4490.0,100000.0,1,1,2,26,0
20286,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,110000.0,2,1,2,31,0
20288,2000.0,2000.0,3000.0,0.0,2000.0,2100.0,0.0,0.0,0.0,1.0,0.0,2.0,47557.0,49532.0,50552.0,47262.0,48464.0,46226.0,60000.0,2,1,2,28,0
20289,777.0,26000.0,1000.0,1411.0,16.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,793.0,26793.0,20542.0,777.0,10858.0,50000.0,1,1,2,32,0
20290,12000.0,13022.0,13016.0,18000.0,13000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,455286.0,334558.0,341439.0,440474.0,327021.0,444370.0,630000.0,1,1,2,40,0
20293,1421.0,0.0,840.0,2740.0,0.0,2407.0,0.0,0.0,0.0,0.0,0.0,0.0,61042.0,57695.0,2530.0,58436.0,61253.0,60202.0,120000.0,2,3,1,65,0
20295,1000.0,2300.0,0.0,5300.0,3352.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25499.0,28708.0,30520.0,23892.0,25778.0,28459.0,30000.0,2,2,2,22,0
20298,3888.0,4162.0,3945.0,4088.0,3975.0,3912.0,0.0,0.0,0.0,0.0,0.0,0.0,111227.0,110575.0,110394.0,110950.0,110849.0,111750.0,110000.0,2,2,1,46,1
20299,2475.0,1500.0,0.0,2567.0,5341.0,0.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,11228.0,5341.0,6255.0,10371.0,2475.0,11895.0,40000.0,1,1,1,28,1
20301,4790.0,866.0,630.0,1131.0,3236.0,150042.0,-1.0,0.0,-2.0,-2.0,0.0,-2.0,79424.0,55625.0,30092.0,26697.0,77920.0,26319.0,500000.0,1,2,2,44,0
20302,1000.0,200.0,500.0,1500.0,600.0,1000.0,2.0,0.0,2.0,0.0,0.0,0.0,7784.0,8907.0,6844.0,7886.0,8547.0,9085.0,10000.0,1,2,2,23,1
20303,3100.0,3000.0,2700.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,69514.0,69412.0,68692.0,75040.0,69312.0,75705.0,70000.0,2,1,2,29,0
20305,2300.0,2500.0,1551.0,2900.0,2289.0,2340.0,0.0,0.0,0.0,0.0,0.0,0.0,71540.0,65105.0,62011.0,83482.0,68325.0,80406.0,80000.0,2,3,1,39,0
20307,1000.0,1000.0,1000.0,1500.0,1000.0,3500.0,0.0,0.0,0.0,0.0,2.0,0.0,16926.0,16820.0,17175.0,16537.0,17333.0,16192.0,20000.0,1,2,3,48,0
20308,8247.0,0.0,0.0,9044.0,0.0,8844.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,8741.0,-4.0,-4.0,8383.0,8178.0,8797.0,280000.0,1,1,2,31,0
20309,3220.0,3252.0,3400.0,5600.0,3400.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,97575.0,95790.0,92855.0,135066.0,93763.0,121769.0,210000.0,2,1,2,27,0
20310,0.0,568.0,1769.0,0.0,900.0,450.0,-1.0,-1.0,-1.0,1.0,-1.0,-2.0,450.0,750.0,568.0,0.0,-150.0,0.0,20000.0,2,1,2,26,0
20311,316.0,316.0,316.0,0.0,316.0,316.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,316.0,316.0,316.0,632.0,316.0,316.0,250000.0,2,3,1,49,1
20313,0.0,0.0,0.0,1071.0,1740.0,1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,2840.0,1740.0,0.0,1649.0,0.0,2301.0,20000.0,2,3,1,45,0
20314,2000.0,1500.0,1500.0,6000.0,1300.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,37713.0,35808.0,36730.0,138363.0,35592.0,138979.0,150000.0,2,2,2,31,0
20315,0.0,0.0,35910.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,210000.0,2,1,1,42,0
20318,1871.0,3480.0,1600.0,0.0,2400.0,1630.0,-1.0,-1.0,-1.0,-2.0,-1.0,-2.0,1630.0,2400.0,3480.0,0.0,1871.0,0.0,390000.0,2,1,2,29,0
20319,3000.0,2000.0,2000.0,2500.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,49347.0,43883.0,34412.0,46923.0,50386.0,48666.0,190000.0,2,1,2,28,1
20321,0.0,2361.0,0.0,2760.0,4675.0,4941.0,0.0,2.0,2.0,0.0,2.0,0.0,61331.0,59331.0,60569.0,56166.0,55566.0,58022.0,60000.0,2,2,1,42,1
20324,6000.0,0.0,9400.0,5900.0,11600.0,5800.0,0.0,0.0,2.0,0.0,0.0,0.0,123414.0,122332.0,120270.0,130668.0,114180.0,121100.0,170000.0,2,2,1,45,1
20327,1696.0,1500.0,500.0,1398.0,1000.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,23722.0,24934.0,25264.0,24095.0,24630.0,24796.0,30000.0,1,3,2,37,0
20329,1700.0,1315.0,800.0,3600.0,1500.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,60763.0,45776.0,38432.0,74465.0,53184.0,68544.0,400000.0,2,2,2,26,0
20330,2828.0,2887.0,3100.0,2852.0,2790.0,2906.0,0.0,0.0,0.0,0.0,0.0,0.0,80672.0,78569.0,79817.0,80690.0,79681.0,79451.0,80000.0,2,2,2,24,0
20333,1000.0,626.0,3639.0,2000.0,763.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,50532.0,18573.0,17212.0,49696.0,19632.0,50893.0,50000.0,1,3,1,53,0
20335,1044.0,9556.0,6066.0,3757.0,21636.0,30348.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30258.0,21572.0,9528.0,1433.0,1036.0,3746.0,160000.0,1,1,2,26,0
20340,7500.0,15079.0,8000.0,18150.0,0.0,7200.0,2.0,2.0,2.0,0.0,2.0,0.0,201358.0,200720.0,212403.0,185399.0,204067.0,198941.0,230000.0,2,2,2,28,0
20342,2447.0,3000.0,2000.0,2100.0,1200.0,2105.0,0.0,0.0,0.0,0.0,0.0,0.0,45529.0,38017.0,39239.0,51401.0,42805.0,47742.0,170000.0,2,2,2,29,0
20343,1324.0,1460.0,1045.0,2382.0,1402.0,2373.0,0.0,0.0,0.0,0.0,0.0,0.0,59108.0,39670.0,37503.0,58186.0,38827.0,58364.0,60000.0,2,3,1,42,0
20346,5500.0,10700.0,4500.0,5500.0,4000.0,4723.0,0.0,0.0,0.0,0.0,0.0,0.0,138277.0,112633.0,121242.0,162657.0,141453.0,151305.0,330000.0,1,1,2,32,0
20347,1400.0,1774.0,12714.0,5003.0,3786.0,3018.0,0.0,0.0,-2.0,0.0,0.0,0.0,64653.0,3762.0,1434.0,188853.0,10388.0,180765.0,100000.0,1,2,2,28,0
20351,5161.0,3000.0,2291.0,6000.0,2239.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,129388.0,64345.0,62373.0,129548.0,127628.0,129438.0,130000.0,1,3,2,40,0
20352,0.0,478.0,0.0,1422.0,0.0,0.0,-1.0,-2.0,-1.0,1.0,-2.0,-1.0,0.0,0.0,478.0,0.0,0.0,1422.0,210000.0,1,1,2,37,0
20354,4293.0,1892.0,20012.0,8354.0,2079.0,5501.0,0.0,0.0,0.0,0.0,0.0,0.0,231025.0,80747.0,51689.0,256455.0,182159.0,245712.0,280000.0,2,2,1,26,0
20355,3000.0,0.0,10000.0,6000.0,9000.0,8000.0,0.0,0.0,2.0,0.0,0.0,0.0,50021.0,49669.0,42689.0,50240.0,44924.0,50149.0,50000.0,1,2,2,32,1
20356,844.0,2930.0,3783.0,0.0,1044.0,1668.0,-1.0,-2.0,-2.0,1.0,-1.0,-2.0,1668.0,200.0,2930.0,0.0,844.0,0.0,60000.0,2,2,2,24,0
20357,1624.0,900.0,900.0,1488.0,900.0,1879.0,0.0,0.0,0.0,2.0,0.0,0.0,30720.0,28219.0,28501.0,29492.0,29204.0,29329.0,30000.0,1,2,1,42,0
20358,4819.0,2477.0,100002.0,5202.0,3091.0,6405.0,0.0,0.0,0.0,0.0,0.0,0.0,137477.0,69217.0,48018.0,137692.0,110865.0,134899.0,140000.0,2,2,1,35,0
20361,10446.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,884.0,10446.0,0.0,120000.0,1,1,2,26,0
20365,0.0,2300.0,43183.0,1674.0,3728.0,42921.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,39811.0,3728.0,2241.0,2804.0,35194.0,1674.0,370000.0,2,3,2,31,0
20368,1500.0,1000.0,1300.0,1100.0,1000.0,1700.0,2.0,0.0,0.0,2.0,0.0,2.0,50148.0,29848.0,26159.0,49559.0,48910.0,49548.0,50000.0,2,2,2,22,1
20369,985.0,65862.0,66240.0,3807.0,0.0,1160.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1160.0,0.0,65862.0,2597.0,985.0,3807.0,280000.0,2,1,1,29,0
20370,1665.0,0.0,663.0,2277.0,559.0,4066.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4049.0,559.0,0.0,1657.0,1665.0,2277.0,150000.0,2,1,1,58,0
20372,500.0,8000.0,1000.0,1300.0,500.0,1446.0,0.0,0.0,0.0,0.0,0.0,0.0,12482.0,9293.0,17099.0,11862.0,10528.0,11259.0,20000.0,2,1,1,23,0
20374,3011.0,3200.0,3400.0,8513.0,3000.0,128.0,2.0,0.0,0.0,2.0,0.0,2.0,99176.0,75007.0,76805.0,96889.0,80358.0,102893.0,100000.0,1,3,2,25,1
20375,237008.0,6605.0,6800.0,10000.0,6488.0,7000.0,0.0,0.0,0.0,0.0,-1.0,0.0,99033.0,184695.0,185116.0,231357.0,237008.0,233543.0,230000.0,1,2,1,28,0
20376,380478.0,60000.0,7000.0,5000.0,12625.0,8340.0,0.0,0.0,0.0,0.0,-1.0,0.0,82803.0,368527.0,390197.0,140179.0,380337.0,112498.0,600000.0,2,3,2,44,0
20381,6500.0,7200.0,5500.0,8000.0,7000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,177722.0,184420.0,188329.0,169658.0,180132.0,173758.0,390000.0,2,2,1,44,0
20383,1171.0,1211.0,1221.0,1800.0,0.0,2000.0,2.0,2.0,0.0,2.0,2.0,2.0,33239.0,32732.0,33416.0,31063.0,33571.0,32051.0,50000.0,2,3,1,39,1
20385,0.0,1000.0,2000.0,0.0,930.0,3005.0,2.0,0.0,0.0,1.0,2.0,2.0,21972.0,21897.0,22395.0,20214.0,21321.0,19596.0,30000.0,1,1,1,42,1
20388,2297.0,0.0,649.0,0.0,432.0,2507.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2493.0,432.0,0.0,-7.0,2290.0,-7.0,260000.0,2,2,2,35,0
20389,2734.0,0.0,7000.0,1669.0,7976.0,5413.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5408.0,7976.0,0.0,7963.0,2734.0,1664.0,50000.0,2,1,1,45,0
20391,0.0,600.0,2500.0,0.0,0.0,328.0,5.0,3.0,2.0,7.0,4.0,6.0,228663.0,208432.0,200057.0,254266.0,217600.0,240966.0,200000.0,1,2,1,31,1
20392,2145.0,23698.0,411.0,36276.0,17000.0,0.0,2.0,-1.0,-1.0,1.0,-1.0,-1.0,819.0,17000.0,23698.0,-819.0,2145.0,35457.0,150000.0,1,1,1,30,0
20393,8000.0,9000.0,5000.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,194509.0,203502.0,195769.0,185677.0,199284.0,189682.0,400000.0,1,2,2,31,0
20394,2009.0,0.0,1000.0,3500.0,4121.0,1731.0,0.0,0.0,2.0,0.0,0.0,0.0,38144.0,30700.0,30064.0,60660.0,29542.0,57718.0,60000.0,1,2,2,42,0
20397,0.0,396.0,396.0,396.0,396.0,792.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,792.0,396.0,396.0,396.0,396.0,396.0,270000.0,1,1,1,37,1
20398,2951.0,1540.0,1400.0,3400.0,1600.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,76460.0,41872.0,38158.0,78793.0,60136.0,79182.0,110000.0,2,1,2,23,0
20400,34614.0,0.0,0.0,0.0,749.0,1000.0,-1.0,-1.0,-1.0,1.0,-1.0,-2.0,1000.0,749.0,0.0,0.0,34614.0,0.0,200000.0,2,3,1,29,0
20401,2600.0,1767.0,1797.0,3332.0,1877.0,3051.0,0.0,0.0,0.0,0.0,0.0,0.0,77492.0,50001.0,50035.0,80707.0,78362.0,77532.0,80000.0,2,3,2,43,0
20402,2000.0,2000.0,1000.0,3000.0,1000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13420.0,14395.0,16141.0,12695.0,15211.0,15453.0,60000.0,2,2,3,35,0
20403,12000.0,10266.0,9800.0,12000.0,12000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,284397.0,285615.0,282611.0,282849.0,284241.0,281836.0,390000.0,1,3,1,49,0
20406,1500.0,1700.0,2000.0,2200.0,2000.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,49564.0,20230.0,19462.0,50764.0,21002.0,50428.0,50000.0,1,2,1,32,1
20410,4102.0,2019.0,5515.0,0.0,0.0,601.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,600.0,4102.0,6121.0,3084.0,4102.0,-1.0,150000.0,1,1,2,31,0
20415,1000.0,500.0,6859.0,2019.0,0.0,2564.0,0.0,0.0,0.0,0.0,0.0,0.0,41981.0,2640.0,2140.0,49711.0,2888.0,50820.0,50000.0,2,1,2,23,0
20416,390.0,780.0,0.0,1863.0,390.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,390.0,780.0,1473.0,390.0,1863.0,10000.0,1,2,2,23,0
20417,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,130000.0,2,2,1,30,1
20419,0.0,0.0,0.0,1283.0,444.0,843.0,-1.0,-2.0,-2.0,-2.0,-2.0,-1.0,843.0,444.0,0.0,540.0,0.0,1283.0,300000.0,2,1,1,36,0
20420,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,1,2,1,42,1
20427,0.0,0.0,193.0,1172.0,0.0,1061.0,0.0,-2.0,-2.0,0.0,0.0,0.0,7884.0,0.0,0.0,6822.0,0.0,6995.0,90000.0,1,3,2,25,1
20428,1510.0,1169.0,2000.0,1767.0,1119.0,1799.0,0.0,0.0,0.0,0.0,0.0,0.0,29955.0,31275.0,31940.0,27620.0,30666.0,28923.0,50000.0,1,3,1,43,1
20432,0.0,0.0,1715.0,3470.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,2477.0,0.0,3470.0,280000.0,2,2,1,51,0
20437,2800.0,0.0,1900.0,1500.0,0.0,1800.0,0.0,0.0,0.0,2.0,0.0,0.0,16244.0,18100.0,-1900.0,14033.0,18300.0,14993.0,20000.0,2,1,3,22,1
20438,2.0,792.0,0.0,1647.0,1705.0,5.0,2.0,-1.0,-1.0,1.0,0.0,-1.0,1488.0,1697.0,789.0,0.0,490.0,1647.0,360000.0,1,2,2,25,0
20440,300.0,0.0,856.0,23944.0,0.0,884.0,-1.0,2.0,0.0,-1.0,-1.0,-1.0,884.0,244.0,244.0,1195.0,789.0,23944.0,360000.0,1,1,2,35,0
20442,3000.0,3000.0,3000.0,2000.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,34130.0,38624.0,40989.0,30218.0,36245.0,31706.0,130000.0,2,3,1,56,0
20443,9.0,1179.0,138.0,1753.0,700.0,8500.0,0.0,0.0,0.0,2.0,2.0,0.0,30699.0,28834.0,16361.0,22364.0,29727.0,23732.0,30000.0,2,2,2,26,1
20444,41879.0,4016.0,505.0,34.0,10053.0,12085.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,11627.0,9681.0,3002.0,20310.0,35765.0,6588.0,360000.0,1,1,1,43,0
20446,10000.0,40157.0,1466.0,4002.0,3000.0,6067.0,0.0,0.0,0.0,0.0,0.0,0.0,135593.0,102524.0,40157.0,151123.0,120909.0,134736.0,260000.0,2,2,1,33,1
